maxl,avgl,region,rrate,ind,catl,plts,pltrs,ots,blcl,status,trf,ur,cmt
322,43,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type1
534,57,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
324,51,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
356,51,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type1
329,62,sw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
541,54,ct,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
406,37,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
367,39,nw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
273,50,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
633,35,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type1
285,58,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
343,53,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
416,55,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
338,42,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type1
532,51,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
117,59,ct,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
434,34,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
376,34,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,FALSE,type2
460,32,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
355,54,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
312,56,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
562,58,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
533,50,nw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
387,43,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type2
530,54,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type2
498,50,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
541,55,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
480,40,sw,0,type4,type3,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type2
324,54,se,0,type1,type3,TRUE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
379,52,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
535,39,sw,0,type3,type3,TRUE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
357,48,se,0,type1,type4,FALSE,FALSE,FALSE,type2,Type1,Type4,FALSE,type1
439,56,nw,0,type2,type4,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type1
641,43,sw,0,type2,type4,TRUE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
119,50,se,0,type3,type4,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
280,28,ne,0,type1,type3,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
505,40,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
302,31,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
513,35,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
309,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
547,52,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
598,39,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
506,43,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type2
497,47,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
595,47,se,0,type3,type2,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
413,49,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
303,24,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
457,33,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
346,49,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type4,Type2,TRUE,type1
99,46,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
366,48,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type3,FALSE,type1
550,40,ne,0,type1,type1,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
577,40,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
551,48,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type2
271,30,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
618,35,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
95,32,ct,0,type4,type1,TRUE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
512,47,se,0,type3,type1,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
491,49,sw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
74,35,sw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
379,60,nw,0,type3,type1,TRUE,FALSE,TRUE,type2,Type4,Type1,TRUE,type1
487,35,se,0,type2,type1,FALSE,FALSE,TRUE,type2,Type2,Type2,TRUE,type1
561,57,se,0,type3,type1,FALSE,FALSE,TRUE,type2,Type3,Type1,FALSE,type2
486,36,se,0,type1,type1,FALSE,FALSE,TRUE,type2,Type4,Type5,FALSE,type2
478,37,sw,0,type2,type1,TRUE,FALSE,TRUE,type2,Type3,Type2,TRUE,type1
577,59,sw,0,type2,type1,FALSE,FALSE,TRUE,type2,Type2,Type4,FALSE,type1
320,40,nw,0,type2,type1,FALSE,FALSE,TRUE,type2,Type4,Type5,FALSE,type1
569,49,nw,0,type2,type1,TRUE,FALSE,TRUE,type2,Type4,Type2,TRUE,type2
479,52,sw,0,type2,type1,FALSE,FALSE,TRUE,type2,Type2,Type5,FALSE,type1
96,46,ct,0,type3,type1,TRUE,FALSE,TRUE,type2,Type3,Type1,TRUE,type2
468,43,nw,0,type1,type2,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
389,31,se,0,type2,type2,FALSE,FALSE,FALSE,type5,Type5,Type1,FALSE,type2
125,25,sw,0,type4,type2,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
483,29,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
500,42,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
455,51,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
357,42,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
502,54,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
518,38,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
102,52,se,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
448,46,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
77,59,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type1
419,62,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
452,31,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
459,31,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
465,47,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
171,23,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
529,27,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type1
608,30,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type1
385,44,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
316,36,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type1
248,25,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type1
355,49,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
449,48,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
113,60,sw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type2,Type2,TRUE,type1
343,54,se,0,type2,type5,TRUE,FALSE,FALSE,type2,Type1,Type5,FALSE,type1
345,59,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
292,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
410,48,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
615,47,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
396,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type2
205,52,ct,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
615,37,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
431,30,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
95,35,se,0,type5,type3,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
476,31,nw,0,type1,type3,TRUE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
745,38,sw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type1
419,38,se,0,type1,type3,FALSE,FALSE,FALSE,type5,Type4,Type2,FALSE,type1
405,50,ne,0,type2,type4,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
615,50,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
228,31,sw,0,type3,type4,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
515,61,se,0,type3,type4,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type2
342,38,sw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
557,45,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,TRUE,type2
343,43,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
145,55,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type1
89,36,ct,0,type5,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
510,33,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
360,41,nw,0,type4,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
405,44,ne,0,type4,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
496,43,se,0,type3,type3,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type1
435,46,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
347,29,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
345,33,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
354,35,se,0,type1,type4,TRUE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
538,35,sw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
489,41,sw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
332,34,ne,0,type4,type3,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
371,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
76,32,nw,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
481,30,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
519,55,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type1
128,50,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
431,50,sw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type1,TRUE,type2
318,39,ne,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
563,59,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
474,31,se,0,type5,type2,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type1
440,52,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
141,39,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type2
570,44,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
335,42,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
282,55,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
395,34,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
350,48,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
422,53,sw,0,type3,type1,TRUE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
173,53,se,0,type4,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type1
449,51,ne,0,type2,type1,FALSE,FALSE,FALSE,type5,Type3,Type2,FALSE,type1
425,54,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
384,57,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type1
585,53,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type1
520,49,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
414,35,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
375,38,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
497,49,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
330,38,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
563,55,sw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type1
272,34,sw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
447,37,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type1,Type5,TRUE,type1
391,34,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
543,38,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
518,34,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
318,31,ne,0,type1,type1,TRUE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
325,58,se,0,type2,type2,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
230,32,ne,0,type3,type2,TRUE,FALSE,FALSE,type1,Type5,Type3,FALSE,type2
447,50,sw,0,type3,type2,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
401,33,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
196,53,ct,0,type2,type5,TRUE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
388,47,nw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
314,29,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
608,53,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
311,52,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
424,61,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type1
635,24,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
551,54,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type2
261,26,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type2
175,22,ct,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
380,51,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
387,28,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
327,32,se,0,type1,type5,TRUE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
291,30,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
449,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
394,31,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
287,27,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
94,53,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,FALSE,type1
479,33,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,FALSE,type1
246,33,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type3,FALSE,type2
438,58,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
411,42,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type1
535,44,ne,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
604,53,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
539,52,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
312,29,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,FALSE,type2
238,58,nw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
437,34,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
310,38,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
72,28,se,0,type4,type3,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
77,31,sw,0,type3,type3,TRUE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
569,52,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
666,31,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
630,51,ne,0,type2,type3,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
316,38,nw,0,type2,type4,TRUE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
601,57,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type2
451,52,se,0,type1,type4,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
415,29,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
622,33,se,0,type1,type3,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type2
475,52,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type1
411,51,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
302,45,ne,0,type5,type5,TRUE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
589,31,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
487,44,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type2
357,35,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
523,59,se,0,type5,type3,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
329,38,nw,0,type5,type3,TRUE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
610,29,nw,0,type5,type3,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
325,46,se,0,type5,type3,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type1
360,45,nw,0,type5,type4,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type1
381,62,se,0,type2,type4,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type2
510,31,se,0,type2,type4,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
516,49,se,0,type1,type4,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
312,31,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
252,37,sw,0,type4,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
297,40,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
519,53,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
183,23,sw,0,type4,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type2
365,40,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
437,46,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
408,57,ne,0,type2,type5,FALSE,FALSE,FALSE,type5,Type3,Type4,TRUE,type2
425,49,se,0,type2,type1,FALSE,FALSE,FALSE,type5,Type5,Type3,TRUE,type1
95,37,ct,0,type1,type2,FALSE,FALSE,FALSE,type5,Type5,Type3,FALSE,type1
581,47,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,TRUE,type2
472,46,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type2
491,51,ct,0,type4,type5,FALSE,FALSE,FALSE,type5,Type3,Type4,FALSE,type2
202,28,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type1,Type5,FALSE,type2
373,38,nw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type4,Type4,TRUE,type1
620,39,sw,0,type1,type5,TRUE,FALSE,FALSE,type5,Type4,Type5,TRUE,type2
542,48,nw,0,type1,type1,FALSE,FALSE,FALSE,type5,Type5,Type2,FALSE,type2
505,36,nw,0,type2,type1,TRUE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
297,30,ne,0,type3,type1,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
540,44,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
602,58,sw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
431,28,ne,0,type1,type1,TRUE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
372,41,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type2
73,53,se,0,type5,type1,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
393,48,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type1
245,29,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
268,55,ne,0,type3,type1,TRUE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
107,21,nw,0,type4,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type2
433,48,sw,0,type4,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
336,50,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
537,41,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
595,48,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
174,46,ct,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
347,47,se,0,type5,type1,TRUE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
154,57,ct,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type2
411,41,se,0,type5,type2,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type2
628,47,nw,0,type5,type2,FALSE,FALSE,FALSE,type2,Type4,Type1,FALSE,type1
494,55,se,0,type5,type2,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
442,48,sw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
98,57,ct,0,type5,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
254,39,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
404,50,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
449,50,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,FALSE,type1
335,30,sw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
587,58,se,0,type3,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,TRUE,type2
489,34,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,FALSE,type2
540,58,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type3,Type4,FALSE,type1
378,64,se,0,type3,type5,FALSE,FALSE,FALSE,type5,Type4,Type1,TRUE,type2
251,41,nw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type2,Type1,TRUE,type2
518,31,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,TRUE,type1
79,53,sw,0,type5,type5,FALSE,FALSE,FALSE,type5,Type2,Type5,TRUE,type1
204,38,ne,0,type2,type5,TRUE,FALSE,FALSE,type5,Type4,Type1,TRUE,type1
499,59,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
324,53,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type1,Type2,FALSE,type1
577,35,nw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
368,38,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
369,31,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
157,27,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
302,36,se,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type1
253,60,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
590,53,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type2
213,42,ne,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
466,56,nw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
388,52,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
454,42,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
474,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,FALSE,type2
322,38,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
